Date,Open,High,Low,Close,Volume,High_Vol_Flag,Daily_Return,SMA_20,SMA_50,Volatility_20d,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,Daily_Return_Pct,Normalised_Price,Drawdown,Drawdown_Pct,Ticker
2013-11-21,122.89,124.79,120.25,122.1,11896323.0,False,0.008174386920980936,147.21699999999998,165.86939999999998,0.8156445312300427,30.890078890708054,-12.631844381518306,-10.026534042736166,-2.6053103387821395,183.36238310766657,111.07161689233341,0.8174386920980936,718.235294117647,-0.3685680302011688,-36.85680302011688,TSLA
2013-11-22,121.58,122.75,117.93,121.38,11100202.0,False,-0.005896805896805857,144.803,164.9862,0.8162524845730109,30.570907585625875,-12.801693852685418,-10.581566004726017,-2.2201278479594,181.08591121610525,108.52008878389475,-0.5896805896805857,714.0,-0.3722914619641103,-37.22914619641103,TSLA
2013-11-25,124.5,125.84,120.3,120.84,10269583.0,False,-0.004448838358872886,142.702,164.07139999999998,0.8116876315908201,30.31789055789382,-12.831955474224486,-11.031643898625711,-1.8003115755987746,179.44584136007995,105.95815863992004,-0.44488383588728864,710.8235294117648,-0.3750840357863164,-37.508403578631636,TSLA
2013-11-26,119.38,122.72,116.1,120.5,13876600.0,True,-0.002813637868255614,140.5035,163.1568,0.8080761895068509,30.148698556604558,-12.736554118174183,-11.372625942535405,-1.3639281756387778,177.02440059130504,103.98259940869497,-0.2813637868255614,708.8235294117646,-0.3768423230077054,-37.684232300770546,TSLA
2013-11-27,121.31,126.95,119.52,126.94,12351585.0,False,0.05344398340248957,138.8895,162.37120000000002,0.8393785382403404,37.287519060427385,-12.002931356389183,-11.498687025306161,-0.5042443310830222,174.77527813886113,103.00372186113887,5.344398340248957,746.7058823529411,-0.3435382944613953,-34.35382944613953,TSLA
2013-11-28,121.31,126.95,119.52,126.94,12351585.0,False,0.0,137.2395,161.3516,0.8385026245692307,37.28751906042738,-11.291370145801068,-11.457223649405144,0.16585350360407602,172.06905519005124,102.40994480994875,0.0,746.7058823529411,-0.3435382944613953,-34.35382944613953,TSLA
2013-11-29,129.77,130.59,126.98,127.28,9716219.0,False,0.002678430754687211,135.495,160.2294,0.835164765158026,37.677514154844935,-10.578080078863934,-11.281394935296902,0.7033148564329679,168.5149662086598,102.47503379134021,0.2678430754687211,748.7058823529412,-0.34178000724000623,-34.178000724000626,TSLA
2013-12-02,126.35,128.55,123.93,124.17,7735175.0,False,-0.024434318038969227,132.9435,159.0906,0.7634554365124595,35.50265022128397,-10.146777831789393,-11.0544715145954,0.9076936828060074,160.47559363633616,105.41140636366384,-2.4434318038969227,730.4117647058824,-0.3578631638827119,-35.78631638827119,TSLA
2013-12-03,132.68,144.94,131.59,144.7,25652319.0,True,0.16533784327937484,131.338,158.338,0.9970103795541034,54.26881570609317,-8.055509372323144,-10.454679086140949,2.3991697138178054,150.60329314596538,112.0727068540346,16.533784327937482,851.1764705882352,-0.25169364430883806,-25.169364430883807,TSLA
2013-12-04,144.32,144.43,137.13,138.95,13136925.0,True,-0.039737387698686955,130.72750000000002,157.4122,0.8666682252044882,49.89042554644677,-6.783939959666412,-9.720531260846043,2.9365913011796305,148.02092056207573,113.43407943792431,-3.9737387698686955,817.3529411764705,-0.2814293840823293,-28.142938408232933,TSLA
